2024-04-15 15:01:13,399 INFO    StreamThr :6786 [internal.py:wandb_internal():86] W&B internal server running at pid: 6786, started at: 2024-04-15 15:01:13.397846
2024-04-15 15:01:13,400 DEBUG   HandlerThread:6786 [handler.py:handle_request():146] handle_request: status
2024-04-15 15:01:13,406 INFO    WriterThread:6786 [datastore.py:open_for_write():87] open: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150113-wfnu0rrp/run-wfnu0rrp.wandb
2024-04-15 15:01:13,408 DEBUG   SenderThread:6786 [sender.py:send():379] send: header
2024-04-15 15:01:13,424 DEBUG   SenderThread:6786 [sender.py:send():379] send: run
2024-04-15 15:01:13,876 INFO    SenderThread:6786 [dir_watcher.py:__init__():211] watching files in: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150113-wfnu0rrp/files
2024-04-15 15:01:13,876 INFO    SenderThread:6786 [sender.py:_start_run_threads():1124] run started: wfnu0rrp with start time 1713186073.400169
2024-04-15 15:01:13,890 DEBUG   HandlerThread:6786 [handler.py:handle_request():146] handle_request: check_version
2024-04-15 15:01:13,890 DEBUG   SenderThread:6786 [sender.py:send_request():406] send_request: check_version
2024-04-15 15:01:14,020 DEBUG   HandlerThread:6786 [handler.py:handle_request():146] handle_request: run_start
2024-04-15 15:01:14,035 DEBUG   HandlerThread:6786 [system_info.py:__init__():26] System info init
2024-04-15 15:01:14,035 DEBUG   HandlerThread:6786 [system_info.py:__init__():41] System info init done
2024-04-15 15:01:14,035 INFO    HandlerThread:6786 [system_monitor.py:start():194] Starting system monitor
2024-04-15 15:01:14,036 INFO    SystemMonitor:6786 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-15 15:01:14,036 INFO    HandlerThread:6786 [system_monitor.py:probe():214] Collecting system info
2024-04-15 15:01:14,036 INFO    SystemMonitor:6786 [interfaces.py:start():190] Started cpu monitoring
2024-04-15 15:01:14,037 INFO    SystemMonitor:6786 [interfaces.py:start():190] Started disk monitoring
2024-04-15 15:01:14,037 INFO    SystemMonitor:6786 [interfaces.py:start():190] Started gpu monitoring
2024-04-15 15:01:14,038 INFO    SystemMonitor:6786 [interfaces.py:start():190] Started memory monitoring
2024-04-15 15:01:14,039 INFO    SystemMonitor:6786 [interfaces.py:start():190] Started network monitoring
2024-04-15 15:01:14,055 DEBUG   HandlerThread:6786 [system_info.py:probe():150] Probing system
2024-04-15 15:01:14,059 DEBUG   HandlerThread:6786 [system_info.py:_probe_git():135] Probing git
2024-04-15 15:01:14,072 DEBUG   HandlerThread:6786 [system_info.py:_probe_git():143] Probing git done
2024-04-15 15:01:14,073 DEBUG   HandlerThread:6786 [system_info.py:probe():198] Probing system done
