2024-04-15 15:01:04,240 INFO    StreamThr :4607 [internal.py:wandb_internal():86] W&B internal server running at pid: 4607, started at: 2024-04-15 15:01:04.238836
2024-04-15 15:01:04,241 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: status
2024-04-15 15:01:04,247 INFO    WriterThread:4607 [datastore.py:open_for_write():87] open: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/run-sbxcjtjy.wandb
2024-04-15 15:01:04,249 DEBUG   SenderThread:4607 [sender.py:send():379] send: header
2024-04-15 15:01:04,265 DEBUG   SenderThread:4607 [sender.py:send():379] send: run
2024-04-15 15:01:04,723 INFO    SenderThread:4607 [dir_watcher.py:__init__():211] watching files in: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/files
2024-04-15 15:01:04,723 INFO    SenderThread:4607 [sender.py:_start_run_threads():1124] run started: sbxcjtjy with start time 1713186064.240554
2024-04-15 15:01:04,737 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: check_version
2024-04-15 15:01:04,737 DEBUG   SenderThread:4607 [sender.py:send_request():406] send_request: check_version
2024-04-15 15:01:04,847 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: run_start
2024-04-15 15:01:04,866 DEBUG   HandlerThread:4607 [system_info.py:__init__():26] System info init
2024-04-15 15:01:04,866 DEBUG   HandlerThread:4607 [system_info.py:__init__():41] System info init done
2024-04-15 15:01:04,866 INFO    HandlerThread:4607 [system_monitor.py:start():194] Starting system monitor
2024-04-15 15:01:04,866 INFO    SystemMonitor:4607 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-15 15:01:04,866 INFO    HandlerThread:4607 [system_monitor.py:probe():214] Collecting system info
2024-04-15 15:01:04,867 INFO    SystemMonitor:4607 [interfaces.py:start():190] Started cpu monitoring
2024-04-15 15:01:04,867 INFO    SystemMonitor:4607 [interfaces.py:start():190] Started disk monitoring
2024-04-15 15:01:04,868 INFO    SystemMonitor:4607 [interfaces.py:start():190] Started gpu monitoring
2024-04-15 15:01:04,868 INFO    SystemMonitor:4607 [interfaces.py:start():190] Started memory monitoring
2024-04-15 15:01:04,869 INFO    SystemMonitor:4607 [interfaces.py:start():190] Started network monitoring
2024-04-15 15:01:04,890 DEBUG   HandlerThread:4607 [system_info.py:probe():150] Probing system
2024-04-15 15:01:04,894 DEBUG   HandlerThread:4607 [system_info.py:_probe_git():135] Probing git
2024-04-15 15:01:04,907 DEBUG   HandlerThread:4607 [system_info.py:_probe_git():143] Probing git done
2024-04-15 15:01:04,907 DEBUG   HandlerThread:4607 [system_info.py:probe():198] Probing system done
2024-04-15 15:01:04,907 DEBUG   HandlerThread:4607 [system_monitor.py:probe():223] {'os': 'Linux-5.4.273-1.el7.elrepo.x86_64-x86_64-with-glibc2.17', 'python': '3.10.7', 'heartbeatAt': '2024-04-15T13:01:04.890627', 'startedAt': '2024-04-15T13:01:04.216393', 'docker': None, 'cuda': None, 'args': ('-name', 'final4-0', '-time', '82800', '-data_name', 'mimic_iv/train/data.json', '-labels_name', 'mimic_iv/train/label.json', '-answer_name', 'mimic_iv/train/answer.json', '-prediction_name', 'mimic_iv/valid/data.json', '-prediction_name2', 'sample_data/test/data.json', '-model_type', 't5', '-t5_model_name', 't5-base', '-batch_size', '12', '-eval_fraction', '100', '-null_chance_boundary', '1.0', '-make_predictions_after', '25', '-lr', '0.001', '-max_length_source', '512', '-max_length_target', '512', '-append_scheme_info', 'True', '-give_extra_info', 'True', '-ID', '0'), 'state': 'running', 'program': '/zhome/ea/9/137501/Desktop/ML_health/ML_health/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TheDingodile/ML_health.git', 'commit': '29485e6236d5326f33134302a994e4e5a61fe972'}, 'email': 'jakob@3esser.dk', 'root': '/zhome/ea/9/137501/Desktop/ML_health/ML_health', 'host': 'n-62-20-14', 'username': 's183914', 'executable': '/zhome/ea/9/137501/Desktop/ML_health/project-env/bin/python', 'cpu_count': 24, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3290.10275, 'min': 1000.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3299.859, 'min': 1000.0, 'max': 3700.0}, {'current': 3060.055, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.005, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.054, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.04, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.002, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.23, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.019, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.222, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.016, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.996, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.204, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.017, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.001, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.008, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.361, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.337, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.156, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.19, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.282, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.295, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.119, 'min': 1000.0, 'max': 3700.0}], 'disk': {'/': {'total': 71.9168586730957, 'used': 5.767143249511719}}, 'gpu': 'Tesla V100-PCIE-32GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34359738368}], 'memory': {'total': 377.58898162841797}}
2024-04-15 15:01:04,908 INFO    HandlerThread:4607 [system_monitor.py:probe():224] Finished collecting system info
2024-04-15 15:01:04,908 INFO    HandlerThread:4607 [system_monitor.py:probe():227] Publishing system info
2024-04-15 15:01:04,910 INFO    HandlerThread:4607 [system_monitor.py:probe():229] Finished publishing system info
2024-04-15 15:01:04,916 DEBUG   SenderThread:4607 [sender.py:send():379] send: files
2024-04-15 15:01:04,916 INFO    SenderThread:4607 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-15 15:01:05,064 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: python_packages
2024-04-15 15:01:05,064 DEBUG   SenderThread:4607 [sender.py:send_request():406] send_request: python_packages
2024-04-15 15:01:05,067 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: stop_status
2024-04-15 15:01:05,068 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-15 15:01:05,068 DEBUG   SenderThread:4607 [sender.py:send_request():406] send_request: stop_status
2024-04-15 15:01:05,318 DEBUG   SenderThread:4607 [sender.py:send():379] send: telemetry
2024-04-15 15:01:05,600 INFO    wandb-upload_0:4607 [upload_job.py:push():131] Uploaded file /tmp/tmp57vw1ssxwandb/ixvwi3fp-wandb-metadata.json
2024-04-15 15:01:05,726 INFO    Thread-12 :4607 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/files/wandb-metadata.json
2024-04-15 15:01:05,726 INFO    Thread-12 :4607 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/files/output.log
2024-04-15 15:01:05,726 INFO    Thread-12 :4607 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/files/requirements.txt
2024-04-15 15:01:07,736 INFO    Thread-12 :4607 [dir_watcher.py:_on_file_modified():288] file/dir modified: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240415_150104-sbxcjtjy/files/output.log
2024-04-15 15:01:09,687 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: status_report
2024-04-15 15:01:10,524 DEBUG   SenderThread:4607 [sender.py:send():379] send: exit
2024-04-15 15:01:10,524 INFO    SenderThread:4607 [sender.py:send_exit():586] handling exit code: 1
2024-04-15 15:01:10,524 INFO    SenderThread:4607 [sender.py:send_exit():588] handling runtime: 5
2024-04-15 15:01:10,526 INFO    SenderThread:4607 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-15 15:01:10,527 INFO    SenderThread:4607 [sender.py:send_exit():594] send defer
2024-04-15 15:01:10,527 DEBUG   HandlerThread:4607 [handler.py:handle_request():146] handle_request: defer
2024-04-15 15:01:10,527 INFO    HandlerThread:4607 [handler.py:handle_request_defer():172] handle defer: 0
